ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Korda S.;Norrie C.;43;12;1286;2900;6;3;6;0;6;4;;;;;3;0;Completed;2,37;1,57;2,48;1,61;2,56;1,61;2,44;1,55
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Hurkacz H.;Gerasimov E.;11;106;3336;714;6;2;7;6;6;7;6;3;;;3;1;Completed;1,11;6,5;1,11;8,2;1,14;8,2;1,11;6,68
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Koepfer D.;Taberner C.;53;108;1096;707;6;1;3;6;6;4;6;1;;;3;1;Completed;1,3;3,5;1,36;3,43;1,4;3,75;1,33;3,33
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Moutet C.;Pouille L.;100;160;737;440;3;6;6;3;6;4;6;3;;;3;1;Completed;1,25;4;1,31;3,86;1,31;4,45;1,26;3,81
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Griekspoor T.;Fognini F.;62;32;1001;1494;6;1;6;4;6;4;;;;;3;0;Completed;2,2;1,66;2,14;1,8;2,27;1,84;2,16;1,69
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Mcdonald M.;Milojevic N.;55;139;1084;506;5;7;6;4;6;3;6;2;;;3;1;Completed;1,16;5;1,22;4,93;1,22;6;1,19;4,85
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Kecmanovic M.;Caruso S.;77;146;836;458;6;4;6;2;6;1;;;;;3;0;Completed;1,33;3,4;1,31;3,86;1,37;3,89;1,33;3,32
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Sonego L.;Querrey S.;26;110;1860;685;7;5;6;3;6;3;;;;;3;0;Completed;1,2;4,5;1,17;5,91;1,23;5,91;1,16;5,19
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Hanfmann Y.;Kokkinakis T.;126;103;583;726;6;2;6;3;6;2;;;;;3;0;Completed;3,75;1,28;3,87;1,3;4,3;1,32;3,67;1,28
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Opelka R.;Anderson K.;29;97;1776;744;6;3;6;4;7;6;;;;;3;0;Completed;1,4;3;1,42;3,11;1,47;3,2;1,41;2,89
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Millman J.;Lopez F.;89;109;788;696;6;1;6;3;4;6;7;5;;;3;1;Completed;1,44;2,75;1,41;3,15;1,49;3,15;1,42;2,87
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Otte O.;Tseng C.H.;96;190;748;348;6;4;6;3;6;2;;;;;3;0;Completed;1,28;3,75;1,32;3,77;1,4;3,82;1,29;3,59
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Karatsev A.;Munar J.;15;71;2553;875;3;6;7;6;6;7;6;4;6;4;3;2;Completed;1,16;5;1,2;5,28;1,27;5,85;1,18;4,83
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Paul T.;Kukushkin M.;41;180;1317;362;6;3;6;4;6;2;;;;;3;0;Completed;1,22;4,33;1,24;4,55;1,25;4,8;1,22;4,22
5;Melbourne;Australian Open;17/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Zverev A.;Altmaier D.;3;87;7970;792;7;6;6;1;7;6;;;;;3;0;Completed;1,03;15;1,02;25,19;1,03;25,19;1,02;16,98
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Schwartzman D.;Krajinovic F.;13;36;2730;1427;6;3;6;4;7;5;;;;;3;0;Completed;1,25;4;1,31;3,85;1,31;4,2;1,28;3,73
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Van De Zandschulp B.;Struff J.L.;57;52;1069;1149;6;4;6;3;6;2;;;;;3;0;Completed;1,5;2,62;1,53;2,69;1,58;2,7;1,52;2,53
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Gasquet R.;Humbert U.;81;40;807;1318;3;6;7;6;7;6;6;3;;;3;1;Completed;4,5;1,2;5,29;1,2;5,3;1,22;4,78;1,19
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;O Connell C.;Gaston H.;175;67;383;919;7;6;6;0;4;6;6;1;;;3;1;Completed;1,8;2;1,8;2,13;1,84;2,2;1,76;2,08
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Gombos N.;Skatov T.;117;253;624;240;6;3;6;2;1;6;6;4;;;3;1;Completed;1,72;2,1;1,66;2,37;1,77;2,4;1,64;2,27
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Cilic M.;Gomez E.;27;153;1840;450;6;3;6;1;6;2;;;;;3;0;Completed;1,08;8;1,08;10,42;1,1;10,42;1,08;8,39
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Kohlschreiber P.;Cecchinato M.;134;95;533;759;6;4;7;5;7;6;;;;;3;0;Completed;1,5;2,62;1,51;2,77;1,51;2,9;1,46;2,72
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Bautista Agut R.;Travaglia S.;18;98;2385;744;7;6;6;4;5;7;6;1;;;3;1;Completed;1,07;9;1,05;14,06;1,08;16,75;1,05;10,64
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Berankis R.;Carballes Baena R.;93;75;761;837;6;1;3;6;2;6;6;3;6;4;3;2;Completed;1,44;2,75;1,41;3,14;1,48;3,16;1,41;2,88
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Rublev A.;Mager G.;6;65;4785;957;6;3;6;2;6;2;;;;;3;0;Completed;1,04;13;1,05;13,8;1,05;15,5;1,04;12,31
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Dimitrov G.;Lehecka J.;28;142;1821;494;6;4;4;6;6;3;7;5;;;3;1;Completed;1,16;5;1,21;5,08;1,21;5,75;1,17;5,09
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Johnson S.;Thompson J.;104;73;724;860;7;6;6;7;4;6;6;3;6;3;3;2;Completed;2;1,8;2,02;1,89;2,09;1,9;1,99;1,82
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Sinner J.;Sousa J.;10;140;3390;500;6;4;7;5;6;1;;;;;3;0;Completed;1,04;13;1,03;19,17;1,05;20;1,03;13,85
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Paire B.;Monteiro T.;56;79;1075;824;6;4;3;6;7;5;2;6;7;5;3;2;Completed;3,2;1,36;3,64;1,33;3,64;1,38;3,25;1,34
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Cressy M.;Isner J.;70;25;875;1881;7;6;7;5;6;7;6;7;6;4;3;2;Completed;1,8;2;1,93;1,97;2;2,04;1,88;1,92
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Medvedev D.;Laaksonen H.;2;91;8935;781;6;1;6;4;7;6;;;;;3;0;Completed;1,01;21;1,01;29,95;1,02;29,95;1,01;19,82
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Murray A.;Basilashvili N.;113;23;671;2051;6;1;3;6;6;4;6;7;6;4;3;2;Completed;1,53;2,5;1,5;2,8;1,56;2,8;1,5;2,6
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Auger-Aliassime F.;Ruusuvuori E.;9;90;3608;783;6;4;0;6;3;6;6;3;6;4;3;2;Completed;1,33;3,4;1,33;3,63;1,33;4,05;1,29;3,57
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Machac T.;Cerundolo J.M.;132;80;555;818;6;3;2;6;6;4;6;2;;;3;1;Completed;1,16;5;1,15;6,51;1,2;6,51;1,15;5,43
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Daniel T.;Barrios M.;120;147;606;458;7;6;6;1;6;1;;;;;3;0;Completed;1,36;3,2;1,36;3,44;1,38;3,7;1,34;3,3
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Molcan A.;Safiullin R.;74;149;839;455;6;3;7;6;5;7;7;6;;;3;1;Completed;1,61;2,3;;;1,65;2,45;1,6;2,32
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Andujar P.;Dzumhur D.;83;161;800;429;6;1;7;5;6;1;;;;;3;0;Completed;2,2;1,66;2,4;1,65;2,4;1,74;2,21;1,67
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Evans D.;Goffin D.;24;45;1957;1216;6;4;6;3;6;0;;;;;3;0;Completed;1,2;4,5;1,27;4,24;1,29;4,5;1,23;4,14
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Fritz T.;Marterer M.;22;228;2175;279;7;6;6;3;6;2;;;;;3;0;Completed;1,12;6;1,16;6,2;1,16;7,5;1,12;6,2
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Davidovich Fokina A.;Bolt A.;50;152;1160;451;6;3;6;3;6;4;;;;;3;0;Completed;1,28;3,75;1,28;4,14;1,29;4,33;1,25;3,92
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Baez S.;Ramos-Vinolas A.;88;44;791;1259;6;4;4;6;6;3;1;6;6;2;3;2;Completed;1,5;2,62;1,58;2,56;1,63;2,7;1,52;2,53
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Tiafoe F.;Trungelliti M.;34;198;1467;326;3;6;6;4;6;2;3;6;6;3;3;2;Completed;1,11;6,5;1,15;6,32;1,15;6,65;1,13;5,93
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Rinderknech A.;Popyrin A.;48;59;1178;1010;7;5;4;6;6;2;3;6;6;3;3;2;Completed;1,72;2,1;1,78;2,16;1,78;2,38;1,7;2,16
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Majchrzak K.;Seppi A.;107;101;708;736;6;1;6;1;7;5;;;;;3;0;Completed;1,61;2,3;1,65;2,38;1,75;2,42;1,64;2,26
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;De Minaur A.;Musetti L.;42;60;1316;1004;3;6;6;3;6;0;6;3;;;3;1;Completed;1,14;5,5;1,18;5,73;1,19;6,19;1,15;5,37
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Kyrgios N.;Broady L.;115;128;648;569;6;4;6;4;6;3;;;;;3;0;Completed;1,5;2,62;1,52;2,68;1,54;2,8;1,49;2,61
5;Melbourne;Australian Open;18/01/2022;Grand Slam;Outdoor;Hard;1st Round;5;Tsitsipas S.;Ymer M.;4;86;6540;793;6;2;6;4;6;3;;;;;3;0;Completed;1,2;4,5;1,2;5,16;1,22;6;1,17;5,06
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Sonego L.;Otte O.;26;96;1860;748;2;6;6;2;6;3;6;1;;;3;1;Completed;1,44;2,75;1,43;3,05;1,48;3,11;1,42;2,88
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Kecmanovic M.;Paul T.;77;41;836;1317;7;6;7;5;7;6;;;;;3;0;Completed;3;1,4;2,84;1,49;3,28;1,49;2,9;1,41
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Carreno Busta P.;Griekspoor T.;21;62;2305;1001;6;3;6;7;7;6;3;6;6;4;3;2;Completed;1,4;3;1,43;3,05;1,45;3,15;1,4;2,96
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Opelka R.;Koepfer D.;29;53;1776;1096;6;4;6;3;7;6;;;;;3;0;Completed;1,3;3,5;1,31;3,82;1,36;3,85;1,32;3,37
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Korda S.;Moutet C.;43;100;1286;737;3;6;6;4;6;7;7;5;7;6;3;2;Completed;1,33;3,4;1,34;3,56;1,37;3,58;1,33;3,35
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Shapovalov D.;Kwon S.W.;14;54;2593;1085;7;6;6;7;6;7;7;5;6;2;3;2;Completed;1,25;4;1,19;5,35;1,25;5,35;1,2;4,63
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Nadal R.;Hanfmann Y.;5;126;4875;583;6;2;6;3;6;4;;;;;3;0;Completed;1,03;15;1,01;26,57;1,03;30;1,01;18,96
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Alcaraz C.;Lajovic D.;31;39;1609;1346;6;2;6;1;7;5;;;;;3;0;Completed;1,12;6;1,12;7,65;1,15;7,75;1,11;6,73
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Berrettini M.;Kozlov S.;7;169;4568;401;6;1;4;6;6;4;6;1;;;3;1;Completed;1,06;10;1,12;7,78;1,12;10;1,08;8,21
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Garin C.;Martinez P.;19;61;2375;1001;6;7;7;6;2;6;6;2;6;2;3;2;Completed;1,9;1,9;1,96;1,85;2,1;2;1,96;1,85
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Albot R.;Vukic A.;124;144;587;477;6;4;7;6;6;4;;;;;3;0;Completed;2,5;1,53;2,62;1,56;2,78;1,56;2,59;1,5
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Mannarino A.;Hurkacz H.;69;11;879;3336;6;4;6;2;6;3;;;;;3;0;Completed;5,5;1,14;7,22;1,13;7,37;1,14;6,55;1,11
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Khachanov K.;Bonzi B.;30;63;1748;979;6;4;6;0;7;5;;;;;3;0;Completed;1,28;3,75;1,24;4,58;1,31;4,6;1,25;4,04
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Karatsev A.;Mcdonald M.;15;55;2553;1084;3;6;6;2;6;2;6;3;;;3;1;Completed;1,44;2,75;1,51;2,77;1,51;3;1,46;2,72
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Zverev A.;Millman J.;3;89;7970;788;6;4;6;4;6;0;;;;;3;0;Completed;1,05;11;1,04;16,99;1,05;18,5;1,03;13,45
5;Melbourne;Australian Open;19/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Monfils G.;Bublik A.;20;37;2373;1411;6;1;6;0;6;4;;;;;3;0;Completed;1,2;4,5;1,24;4,63;1,26;4,63;1,22;4,35
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Cilic M.;Gombos N.;27;117;1840;624;6;2;6;3;3;6;7;6;;;3;1;Completed;1,12;6;1,11;7,87;1,13;7,87;1,1;7,01
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;O Connell C.;Schwartzman D.;175;13;383;2730;7;6;6;4;6;4;;;;;3;0;Completed;5;1,16;5,39;1,19;5,7;1,19;5,1;1,17
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Cressy M.;Machac T.;70;132;875;555;6;1;3;6;6;1;7;6;;;3;1;Completed;1,61;2,3;1,78;2,16;1,78;2,55;1,64;2,27
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Rublev A.;Berankis R.;6;93;4785;761;6;4;6;2;6;0;;;;;3;0;Completed;1,06;10;1,06;12,65;1,08;13;1,05;10,21
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Evans D.;Rinderknech A.;24;48;1957;1178;;;;;;;;;;;;;Retired;1,36;3,2;1,39;3,27;1,39;3,66;1,35;3,23
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Andujar P.;Molcan A.;83;74;800;839;6;4;7;6;0;6;6;1;;;3;1;Completed;2,5;1,53;2,67;1,54;2,67;1,58;2,53;1,52
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Fritz T.;Tiafoe F.;22;34;2175;1467;6;4;6;3;7;6;;;;;3;0;Completed;1,4;3;1,33;3,69;1,4;3,69;1,34;3,24
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Bautista Agut R.;Kohlschreiber P.;18;134;2385;533;6;1;6;0;6;3;;;;;3;0;Completed;1,14;5,5;1,12;7,49;1,16;7,75;1,11;6,5
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Auger-Aliassime F.;Davidovich Fokina A.;9;50;3608;1160;7;6;6;7;7;6;7;6;;;3;1;Completed;1,22;4,33;1,24;4,56;1,25;4,8;1,22;4,26
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;De Minaur A.;Majchrzak K.;42;107;1316;708;6;4;6;4;6;2;;;;;3;0;Completed;1,22;4,33;1,27;4,25;1,28;4,41;1,24;4,08
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Tsitsipas S.;Baez S.;4;88;6540;791;7;6;6;7;6;3;6;4;;;3;1;Completed;1,06;10;1,06;11,9;1,08;13;1,05;10,43
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Paire B.;Dimitrov G.;56;28;1075;1821;6;4;6;4;6;7;7;6;;;3;1;Completed;5;1,16;6,79;1,14;6,79;1,18;5,85;1,13
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Daniel T.;Murray A.;120;113;606;671;6;4;6;4;6;4;;;;;3;0;Completed;3,75;1,28;3,7;1,33;4,33;1,33;3,75;1,27
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Van De Zandschulp B.;Gasquet R.;57;81;1069;807;4;6;6;0;4;0;;;;;1;1;Retired;1,25;4;1,27;4,17;1,29;4,55;1,24;4,07
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Medvedev D.;Kyrgios N.;2;115;8935;648;7;6;6;4;4;6;6;2;;;3;1;Completed;1,16;5;1,17;5,83;1,18;6,25;1,15;5,58
5;Melbourne;Australian Open;20/01/2022;Grand Slam;Outdoor;Hard;2nd Round;5;Sinner J.;Johnson S.;10;104;3390;724;6;2;6;4;6;3;;;;;3;0;Completed;1,07;9;1,05;13,32;1,08;14;1,05;10,41
5;Melbourne;Australian Open;21/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Kecmanovic M.;Sonego L.;77;26;836;1860;6;4;6;7;6;2;7;5;;;3;1;Completed;2,62;1,5;2,61;1,56;2,71;1,58;2,53;1,53
5;Melbourne;Australian Open;21/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Monfils G.;Garin C.;20;19;2373;2375;7;6;6;1;6;3;;;;;3;0;Completed;1,08;8;1,09;9,18;1,1;11;1,07;8,6
5;Melbourne;Australian Open;21/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Berrettini M.;Alcaraz C.;7;31;4568;1609;6;2;7;6;4;6;2;6;7;6;3;2;Completed;2,2;1,66;2,23;1,74;2,4;1,8;2,22;1,67
5;Melbourne;Australian Open;21/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Shapovalov D.;Opelka R.;14;29;2593;1776;7;6;4;6;6;3;6;4;;;3;1;Completed;1,8;2;1,73;2,24;1,92;2,24;1,79;2,04
5;Melbourne;Australian Open;21/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Carreno Busta P.;Korda S.;21;43;2305;1286;6;4;7;5;6;7;6;3;;;3;1;Completed;1,66;2,2;1,67;2,35;1,73;2,35;1,66;2,22
5;Melbourne;Australian Open;21/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Zverev A.;Albot R.;3;124;7970;587;6;3;6;4;6;4;;;;;3;0;Completed;1,02;17;1,01;28,39;1,02;30;1,01;19,8
5;Melbourne;Australian Open;21/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Nadal R.;Khachanov K.;5;30;4875;1748;6;3;6;2;3;6;6;1;;;3;1;Completed;1,2;4,5;1,2;5,15;1,24;5,5;1,18;4,81
5;Melbourne;Australian Open;21/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Mannarino A.;Karatsev A.;69;15;879;2553;7;6;6;7;7;5;6;4;;;3;1;Completed;4;1,25;4,12;1,28;4,25;1,29;4,01;1,24
5;Melbourne;Australian Open;22/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Fritz T.;Bautista Agut R.;22;18;2175;2385;6;0;3;6;3;6;6;4;6;3;3;2;Completed;2,1;1,72;2,17;1,78;2,26;1,82;2,12;1,73
5;Melbourne;Australian Open;22/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Tsitsipas S.;Paire B.;4;56;6540;1075;6;3;7;5;6;7;6;4;;;3;1;Completed;1,11;6,5;1,11;8,3;1,13;8,5;1,1;6,97
5;Melbourne;Australian Open;22/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Cressy M.;O Connell C.;70;175;875;383;6;2;6;7;6;3;6;2;;;3;1;Completed;1,53;2,5;1,65;2,39;1,65;2,68;1,56;2,45
5;Melbourne;Australian Open;22/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Medvedev D.;Van De Zandschulp B.;2;57;8935;1069;6;4;6;4;6;2;;;;;3;0;Completed;1,03;15;1,03;18,33;1,05;24;1,03;14,02
5;Melbourne;Australian Open;22/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Auger-Aliassime F.;Evans D.;9;24;3608;1957;6;4;6;1;6;1;;;;;3;0;Completed;1,8;2;1,98;1,93;1,98;2,15;1,84;1,98
5;Melbourne;Australian Open;22/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Sinner J.;Daniel T.;10;120;3390;606;6;4;1;6;6;3;6;1;;;3;1;Completed;1,08;8;1,1;8,9;1,12;11;1,09;7,9
5;Melbourne;Australian Open;22/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;De Minaur A.;Andujar P.;42;83;1316;800;6;4;6;4;6;2;;;;;3;0;Completed;1,06;10;1,06;12,12;1,08;13;1,05;10,08
5;Melbourne;Australian Open;22/01/2022;Grand Slam;Outdoor;Hard;3rd Round;5;Cilic M.;Rublev A.;27;6;1840;4785;7;5;7;6;3;6;6;3;;;3;1;Completed;3,5;1,3;3,61;1,34;3,85;1,34;3,55;1,3
5;Melbourne;Australian Open;23/01/2022;Grand Slam;Outdoor;Hard;4th Round;5;Nadal R.;Mannarino A.;5;69;4875;879;7;6;6;2;6;2;;;;;3;0;Completed;1,04;13;1,04;15,27;1,04;16;1,03;12,79
5;Melbourne;Australian Open;23/01/2022;Grand Slam;Outdoor;Hard;4th Round;5;Shapovalov D.;Zverev A.;14;3;2593;7970;6;3;7;6;6;3;;;;;3;0;Completed;4,33;1,22;4,3;1,26;4,73;1,29;4,18;1,23
5;Melbourne;Australian Open;23/01/2022;Grand Slam;Outdoor;Hard;4th Round;5;Monfils G.;Kecmanovic M.;20;77;2373;836;7;5;7;6;6;3;;;;;3;0;Completed;1,25;4;1,28;4,14;1,29;4,33;1,25;3,96
5;Melbourne;Australian Open;23/01/2022;Grand Slam;Outdoor;Hard;4th Round;5;Berrettini M.;Carreno Busta P.;7;21;4568;2305;7;5;7;6;6;4;;;;;3;0;Completed;1,44;2,75;1,48;2,85;1,57;3,01;1,45;2,78
5;Melbourne;Australian Open;24/01/2022;Grand Slam;Outdoor;Hard;4th Round;5;Auger-Aliassime F.;Cilic M.;9;27;3608;1840;2;6;7;6;6;2;7;6;;;3;1;Completed;1,61;2,3;1,76;2,19;1,76;2,44;1,65;2,25
5;Melbourne;Australian Open;24/01/2022;Grand Slam;Outdoor;Hard;4th Round;5;Medvedev D.;Cressy M.;2;70;8935;875;6;2;7;6;6;7;7;5;;;3;1;Completed;1,03;15;1,04;15,39;1,05;16;1,03;13,2
5;Melbourne;Australian Open;24/01/2022;Grand Slam;Outdoor;Hard;4th Round;5;Sinner J.;De Minaur A.;10;42;3390;1316;7;6;6;3;6;4;;;;;3;0;Completed;1,4;3;1,42;3,14;1,46;3,2;1,39;3
5;Melbourne;Australian Open;24/01/2022;Grand Slam;Outdoor;Hard;4th Round;5;Tsitsipas S.;Fritz T.;4;22;6540;2175;4;6;6;4;4;6;6;3;6;4;3;2;Completed;1,57;2,37;1,61;2,49;1,66;2,7;1,55;2,47
5;Melbourne;Australian Open;25/01/2022;Grand Slam;Outdoor;Hard;Quarterfinals;5;Nadal R.;Shapovalov D.;5;14;4875;2593;6;3;6;4;4;6;3;6;6;3;3;2;Completed;1,33;2,62;1,37;3,39;1,4;3,68;1,34;3,25
5;Melbourne;Australian Open;25/01/2022;Grand Slam;Outdoor;Hard;Quarterfinals;5;Berrettini M.;Monfils G.;7;20;4568;2373;6;4;6;4;3;6;3;6;6;2;3;2;Completed;1,57;2,37;1,61;2,47;1,67;2,56;1,57;2,41
5;Melbourne;Australian Open;26/01/2022;Grand Slam;Outdoor;Hard;Quarterfinals;5;Tsitsipas S.;Sinner J.;4;10;6540;3390;6;3;6;4;6;2;;;;;3;0;Completed;2,2;1,66;2,31;1,69;2,34;1,78;2,21;1,68
5;Melbourne;Australian Open;26/01/2022;Grand Slam;Outdoor;Hard;Quarterfinals;5;Medvedev D.;Auger-Aliassime F.;2;9;8935;3608;6;7;3;6;7;6;7;5;6;4;3;2;Completed;1,12;6;1,13;6,44;1,14;7,25;1,12;6,47
5;Melbourne;Australian Open;28/01/2022;Grand Slam;Outdoor;Hard;Semifinals;5;Nadal R.;Berrettini M.;5;7;4875;4568;6;3;6;2;3;6;6;3;;;3;1;Completed;1,4;3;1,38;3,34;1,44;3,34;1,4;2,98
5;Melbourne;Australian Open;28/01/2022;Grand Slam;Outdoor;Hard;Semifinals;5;Medvedev D.;Tsitsipas S.;2;4;8935;6540;7;6;4;6;6;4;6;1;;;3;1;Completed;1,36;3,2;1,36;3,44;1,41;3,55;1,35;3,29
